17.07.2023 08:35:47: 
17.07.2023 13:25:20: Voltage:2,18;MaxVoltage:9,91;MinVoltage:0,08;Ampere:6,87;MaxAmpere:26,13;MinAmpere:0,21;Temperature:3;MaxTemperature:9,91;MinTemperature:0,08
17.07.2023 13:25:22: Voltage:3,31;MaxVoltage:9,91;MinVoltage:0,08;Ampere:9,84;MaxAmpere:26,13;MinAmpere:0,21;Temperature:4,18;MaxTemperature:9,91;MinTemperature:0,08
17.07.2023 13:25:24: Voltage:4,71;MaxVoltage:9,91;MinVoltage:0,08;Ampere:13,33;MaxAmpere:26,13;MinAmpere:0,21;Temperature:5,5;MaxTemperature:9,91;MinTemperature:0,08
17.07.2023 13:25:26: Voltage:5,92;MaxVoltage:9,91;MinVoltage:0,08;Ampere:17,02;MaxAmpere:26,13;MinAmpere:0,21;Temperature:6,78;MaxTemperature:9,91;MinTemperature:0,08
17.07.2023 13:25:28: Voltage:7,22;MaxVoltage:9,91;MinVoltage:0,08;Ampere:19,83;MaxAmpere:26,13;MinAmpere:0,21;Temperature:7,95;MaxTemperature:9,91;MinTemperature:0,08
17.07.2023 13:25:30: Voltage:8,27;MaxVoltage:9,91;MinVoltage:0,08;Ampere:22,79;MaxAmpere:26,13;MinAmpere:0,21;Temperature:8,85;MaxTemperature:9,91;MinTemperature:0,08
17.07.2023 13:25:32: Voltage:9,07;MaxVoltage:9,91;MinVoltage:0,08;Ampere:24,47;MaxAmpere:26,13;MinAmpere:0,21;Temperature:9,54;MaxTemperature:9,91;MinTemperature:0,08
17.07.2023 13:25:34: Voltage:9,58;MaxVoltage:9,91;MinVoltage:0,08;Ampere:25,87;MaxAmpere:26,13;MinAmpere:0,21;Temperature:9,88;MaxTemperature:9,91;MinTemperature:0,08
17.07.2023 13:25:36: Voltage:9,81;MaxVoltage:9,91;MinVoltage:0,08;Ampere:26,03;MaxAmpere:26,13;MinAmpere:0,21;Temperature:9,71;MaxTemperature:9,91;MinTemperature:0,08
17.07.2023 13:25:38: Voltage:9,76;MaxVoltage:9,92;MinVoltage:0,08;Ampere:25,42;MaxAmpere:26,13;MinAmpere:0,21;Temperature:9,48;MaxTemperature:9,91;MinTemperature:0,08
17.07.2023 13:25:40: Voltage:9,27;MaxVoltage:9,92;MinVoltage:0,08;Ampere:23,56;MaxAmpere:26,13;MinAmpere:0,21;Temperature:8,71;MaxTemperature:9,91;MinTemperature:0,08
17.07.2023 13:25:42: Voltage:8,41;MaxVoltage:9,92;MinVoltage:0,08;Ampere:21,35;MaxAmpere:26,13;MinAmpere:0,21;Temperature:7,74;MaxTemperature:9,91;MinTemperature:0,08
17.07.2023 13:25:44: Voltage:7,37;MaxVoltage:9,92;MinVoltage:0,08;Ampere:18,38;MaxAmpere:26,13;MinAmpere:0,21;Temperature:6,53;MaxTemperature:9,91;MinTemperature:0,08
17.07.2023 13:25:46: Voltage:6,16;MaxVoltage:9,92;MinVoltage:0,08;Ampere:14,98;MaxAmpere:26,13;MinAmpere:0,21;Temperature:5,34;MaxTemperature:9,91;MinTemperature:0,08
17.07.2023 13:25:48: Voltage:4,85;MaxVoltage:9,92;MinVoltage:0,08;Ampere:11,52;MaxAmpere:26,13;MinAmpere:0,21;Temperature:4;MaxTemperature:9,91;MinTemperature:0,08
17.07.2023 13:25:50: Voltage:3,53;MaxVoltage:9,92;MinVoltage:0,08;Ampere:8,26;MaxAmpere:26,13;MinAmpere:0,21;Temperature:2,77;MaxTemperature:9,91;MinTemperature:0,08
17.07.2023 13:25:52: Voltage:2,32;MaxVoltage:9,92;MinVoltage:0,08;Ampere:5,54;MaxAmpere:26,13;MinAmpere:0,21;Temperature:1,72;MaxTemperature:9,91;MinTemperature:0,08
17.07.2023 13:25:54: Voltage:1,44;MaxVoltage:9,92;MinVoltage:0,08;Ampere:2,86;MaxAmpere:26,13;MinAmpere:0,21;Temperature:0,9;MaxTemperature:9,91;MinTemperature:0,08
17.07.2023 13:25:56: Voltage:0,69;MaxVoltage:9,92;MinVoltage:0,08;Ampere:1,24;MaxAmpere:26,13;MinAmpere:0,21;Temperature:0,3;MaxTemperature:9,91;MinTemperature:0,08
17.07.2023 13:25:58: Voltage:0,23;MaxVoltage:9,92;MinVoltage:0,08;Ampere:0,35;MaxAmpere:26,13;MinAmpere:0,21;Temperature:0,1;MaxTemperature:9,91;MinTemperature:0,08
17.07.2023 13:26:00: Voltage:0,1;MaxVoltage:9,92;MinVoltage:0,08;Ampere:0,62;MaxAmpere:26,13;MinAmpere:0,19;Temperature:0,36;MaxTemperature:9,91;MinTemperature:0,08
17.07.2023 13:26:02: Voltage:0,41;MaxVoltage:9,92;MinVoltage:0,08;Ampere:1,68;MaxAmpere:26,13;MinAmpere:0,19;Temperature:0,87;MaxTemperature:9,91;MinTemperature:0,08
17.07.2023 13:26:04: Voltage:1,07;MaxVoltage:9,92;MinVoltage:0,08;Ampere:3,33;MaxAmpere:26,13;MinAmpere:0,19;Temperature:1,62;MaxTemperature:9,91;MinTemperature:0,08
17.07.2023 13:26:06: Voltage:1,88;MaxVoltage:9,92;MinVoltage:0,08;Ampere:6,15;MaxAmpere:26,13;MinAmpere:0,19;Temperature:2,69;MaxTemperature:9,91;MinTemperature:0,08
17.07.2023 13:26:08: Voltage:3,02;MaxVoltage:9,92;MinVoltage:0,08;Ampere:8,96;MaxAmpere:26,13;MinAmpere:0,19;Temperature:3,84;MaxTemperature:9,91;MinTemperature:0,08
17.07.2023 13:26:10: Voltage:4,31;MaxVoltage:9,92;MinVoltage:0,08;Ampere:12,7;MaxAmpere:26,13;MinAmpere:0,19;Temperature:5,1;MaxTemperature:9,91;MinTemperature:0,08
17.07.2023 13:26:12: Voltage:5,58;MaxVoltage:9,92;MinVoltage:0,08;Ampere:16,02;MaxAmpere:26,13;MinAmpere:0,19;Temperature:6,52;MaxTemperature:9,91;MinTemperature:0,08
17.07.2023 13:26:15: Voltage:6,94;MaxVoltage:9,92;MinVoltage:0,08;Ampere:19,1;MaxAmpere:26,13;MinAmpere:0,19;Temperature:7,69;MaxTemperature:9,91;MinTemperature:0,08
17.07.2023 13:26:17: Voltage:8,02;MaxVoltage:9,92;MinVoltage:0,08;Ampere:22,12;MaxAmpere:26,13;MinAmpere:0,19;Temperature:8,59;MaxTemperature:9,91;MinTemperature:0,08
17.07.2023 13:26:19: Voltage:8,95;MaxVoltage:9,92;MinVoltage:0,08;Ampere:24,38;MaxAmpere:26,13;MinAmpere:0,19;Temperature:9,35;MaxTemperature:9,91;MinTemperature:0,08
17.07.2023 13:26:21: Voltage:9,48;MaxVoltage:9,92;MinVoltage:0,08;Ampere:25,65;MaxAmpere:26,13;MinAmpere:0,19;Temperature:9,77;MaxTemperature:9,91;MinTemperature:0,08
17.07.2023 13:26:23: Voltage:9,83;MaxVoltage:9,92;MinVoltage:0,08;Ampere:25,92;MaxAmpere:26,13;MinAmpere:0,19;Temperature:9,85;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:26:25: Voltage:9,83;MaxVoltage:9,92;MinVoltage:0,08;Ampere:25,3;MaxAmpere:26,13;MinAmpere:0,19;Temperature:9,5;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:26:27: Voltage:9,31;MaxVoltage:9,92;MinVoltage:0,08;Ampere:24,2;MaxAmpere:26,13;MinAmpere:0,19;Temperature:8,97;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:26:29: Voltage:8,68;MaxVoltage:9,92;MinVoltage:0,08;Ampere:22,08;MaxAmpere:26,13;MinAmpere:0,19;Temperature:8,07;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:26:31: Voltage:7,64;MaxVoltage:9,92;MinVoltage:0,08;Ampere:18,96;MaxAmpere:26,13;MinAmpere:0,19;Temperature:6,81;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:26:33: Voltage:6,36;MaxVoltage:9,92;MinVoltage:0,08;Ampere:15,96;MaxAmpere:26,13;MinAmpere:0,19;Temperature:5,66;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:26:35: Voltage:5,13;MaxVoltage:9,92;MinVoltage:0,08;Ampere:12,19;MaxAmpere:26,13;MinAmpere:0,19;Temperature:4,21;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:26:37: Voltage:3,83;MaxVoltage:9,92;MinVoltage:0,08;Ampere:9,14;MaxAmpere:26,13;MinAmpere:0,19;Temperature:3,03;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:26:39: Voltage:2,6;MaxVoltage:9,92;MinVoltage:0,08;Ampere:5,88;MaxAmpere:26,13;MinAmpere:0,19;Temperature:1,89;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:26:41: Voltage:1,51;MaxVoltage:9,92;MinVoltage:0,08;Ampere:3,44;MaxAmpere:26,13;MinAmpere:0,19;Temperature:1,03;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:26:43: Voltage:0,72;MaxVoltage:9,92;MinVoltage:0,08;Ampere:1,43;MaxAmpere:26,13;MinAmpere:0,19;Temperature:0,45;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:26:45: Voltage:0,28;MaxVoltage:9,92;MinVoltage:0,08;Ampere:0,63;MaxAmpere:26,13;MinAmpere:0,19;Temperature:0,15;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:26:47: Voltage:0,1;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,52;MaxAmpere:26,13;MinAmpere:0,19;Temperature:0,28;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:26:49: Voltage:0,32;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,21;MaxAmpere:26,13;MinAmpere:0,19;Temperature:0,69;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:26:51: Voltage:0,87;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3;MaxAmpere:26,13;MinAmpere:0,19;Temperature:1,49;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:26:53: Voltage:1,78;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,31;MaxAmpere:26,13;MinAmpere:0,19;Temperature:2,4;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:26:55: Voltage:2,84;MaxVoltage:9,92;MinVoltage:0,07;Ampere:8,42;MaxAmpere:26,13;MinAmpere:0,19;Temperature:3,68;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:26:57: Voltage:4,09;MaxVoltage:9,92;MinVoltage:0,07;Ampere:11,81;MaxAmpere:26,13;MinAmpere:0,19;Temperature:4,86;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:26:59: Voltage:5,4;MaxVoltage:9,92;MinVoltage:0,07;Ampere:15,21;MaxAmpere:26,13;MinAmpere:0,19;Temperature:6,15;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:27:01: Voltage:6,69;MaxVoltage:9,92;MinVoltage:0,07;Ampere:18,78;MaxAmpere:26,13;MinAmpere:0,19;Temperature:7,4;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:27:03: Voltage:7,8;MaxVoltage:9,92;MinVoltage:0,07;Ampere:21,46;MaxAmpere:26,13;MinAmpere:0,19;Temperature:8,42;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:27:05: Voltage:8,76;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,82;MaxAmpere:26,13;MinAmpere:0,19;Temperature:9,29;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:27:07: Voltage:9,4;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,42;MaxAmpere:26,13;MinAmpere:0,19;Temperature:9,69;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:27:09: Voltage:9,84;MaxVoltage:9,92;MinVoltage:0,07;Ampere:26,14;MaxAmpere:26,14;MinAmpere:0,19;Temperature:9,91;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:27:11: Voltage:9,8;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,61;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,58;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:27:13: Voltage:9,42;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,63;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,03;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:27:15: Voltage:8,7;MaxVoltage:9,92;MinVoltage:0,07;Ampere:22,4;MaxAmpere:26,17;MinAmpere:0,19;Temperature:8,12;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:27:17: Voltage:7,79;MaxVoltage:9,92;MinVoltage:0,07;Ampere:19,63;MaxAmpere:26,17;MinAmpere:0,19;Temperature:7,12;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:27:19: Voltage:6,65;MaxVoltage:9,92;MinVoltage:0,07;Ampere:16,42;MaxAmpere:26,17;MinAmpere:0,19;Temperature:5,86;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:27:21: Voltage:5,41;MaxVoltage:9,92;MinVoltage:0,07;Ampere:13,16;MaxAmpere:26,17;MinAmpere:0,19;Temperature:4,46;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:27:23: Voltage:4,12;MaxVoltage:9,92;MinVoltage:0,07;Ampere:9,8;MaxAmpere:26,17;MinAmpere:0,19;Temperature:3,17;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:27:25: Voltage:2,8;MaxVoltage:9,92;MinVoltage:0,07;Ampere:6,3;MaxAmpere:26,17;MinAmpere:0,19;Temperature:2,12;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:27:27: Voltage:1,71;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,97;MaxAmpere:26,17;MinAmpere:0,19;Temperature:1,12;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:27:29: Voltage:0,85;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2;MaxAmpere:26,17;MinAmpere:0,19;Temperature:0,49;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:27:31: Voltage:0,42;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,55;MaxAmpere:26,17;MinAmpere:0,19;Temperature:0,2;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:27:33: Voltage:0,14;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,58;MaxAmpere:26,17;MinAmpere:0,19;Temperature:0,23;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:27:35: Voltage:0,23;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,07;MaxAmpere:26,17;MinAmpere:0,19;Temperature:0,55;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:27:37: Voltage:0,77;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,86;MaxAmpere:26,17;MinAmpere:0,19;Temperature:1,32;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:27:39: Voltage:1,64;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,1;MaxAmpere:26,17;MinAmpere:0,19;Temperature:2,21;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:27:41: Voltage:2,65;MaxVoltage:9,92;MinVoltage:0,07;Ampere:7,91;MaxAmpere:26,17;MinAmpere:0,19;Temperature:3,37;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:27:43: Voltage:3,82;MaxVoltage:9,92;MinVoltage:0,07;Ampere:11,23;MaxAmpere:26,17;MinAmpere:0,19;Temperature:4,74;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:27:45: Voltage:5,21;MaxVoltage:9,92;MinVoltage:0,07;Ampere:14,63;MaxAmpere:26,17;MinAmpere:0,19;Temperature:5,98;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:27:47: Voltage:6,38;MaxVoltage:9,92;MinVoltage:0,07;Ampere:18,06;MaxAmpere:26,17;MinAmpere:0,19;Temperature:7,16;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:27:49: Voltage:7,66;MaxVoltage:9,92;MinVoltage:0,07;Ampere:21,19;MaxAmpere:26,17;MinAmpere:0,19;Temperature:8,3;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:27:51: Voltage:8,68;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,63;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,15;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:27:53: Voltage:9,33;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,19;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,62;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:27:55: Voltage:9,69;MaxVoltage:9,92;MinVoltage:0,07;Ampere:26,08;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,82;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:27:57: Voltage:9,77;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,6;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,68;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:27:59: Voltage:9,48;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,8;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,22;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:28:01: Voltage:8,86;MaxVoltage:9,92;MinVoltage:0,07;Ampere:22,93;MaxAmpere:26,17;MinAmpere:0,19;Temperature:8,36;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:28:03: Voltage:7,95;MaxVoltage:9,92;MinVoltage:0,07;Ampere:20,06;MaxAmpere:26,17;MinAmpere:0,19;Temperature:7,29;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:28:05: Voltage:6,95;MaxVoltage:9,92;MinVoltage:0,07;Ampere:17,16;MaxAmpere:26,17;MinAmpere:0,19;Temperature:6,13;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:28:07: Voltage:5,67;MaxVoltage:9,92;MinVoltage:0,07;Ampere:13,64;MaxAmpere:26,17;MinAmpere:0,19;Temperature:4,76;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:28:09: Voltage:4,23;MaxVoltage:9,92;MinVoltage:0,07;Ampere:10,11;MaxAmpere:26,17;MinAmpere:0,19;Temperature:3,44;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:28:11: Voltage:3,03;MaxVoltage:9,92;MinVoltage:0,07;Ampere:6,88;MaxAmpere:26,17;MinAmpere:0,19;Temperature:2,24;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:28:13: Voltage:1,92;MaxVoltage:9,92;MinVoltage:0,07;Ampere:4,4;MaxAmpere:26,17;MinAmpere:0,19;Temperature:1,39;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:28:15: Voltage:1,07;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,27;MaxAmpere:26,17;MinAmpere:0,19;Temperature:0,65;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:28:17: Voltage:0,38;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,79;MaxAmpere:26,17;MinAmpere:0,19;Temperature:0,25;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:28:19: Voltage:0,09;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,46;MaxAmpere:26,17;MinAmpere:0,19;Temperature:0,17;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:28:21: Voltage:0,28;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,08;MaxAmpere:26,17;MinAmpere:0,19;Temperature:0,46;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:28:23: Voltage:0,72;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,2;MaxAmpere:26,17;MinAmpere:0,19;Temperature:1,09;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:28:25: Voltage:1,42;MaxVoltage:9,92;MinVoltage:0,07;Ampere:4,33;MaxAmpere:26,17;MinAmpere:0,19;Temperature:2,07;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:28:27: Voltage:2,46;MaxVoltage:9,92;MinVoltage:0,07;Ampere:7,45;MaxAmpere:26,17;MinAmpere:0,19;Temperature:3,17;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:28:29: Voltage:3,62;MaxVoltage:9,92;MinVoltage:0,07;Ampere:10,4;MaxAmpere:26,17;MinAmpere:0,19;Temperature:4,38;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:28:31: Voltage:4,86;MaxVoltage:9,92;MinVoltage:0,07;Ampere:13,87;MaxAmpere:26,17;MinAmpere:0,19;Temperature:5,67;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:28:33: Voltage:6,19;MaxVoltage:9,92;MinVoltage:0,07;Ampere:17,31;MaxAmpere:26,17;MinAmpere:0,19;Temperature:6,95;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:28:35: Voltage:7,43;MaxVoltage:9,92;MinVoltage:0,07;Ampere:20,52;MaxAmpere:26,17;MinAmpere:0,19;Temperature:8,17;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:28:37: Voltage:8,5;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,24;MaxAmpere:26,17;MinAmpere:0,19;Temperature:8,91;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:28:39: Voltage:9,28;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,71;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,63;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:28:41: Voltage:9,77;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,73;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,9;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:28:43: Voltage:9,89;MaxVoltage:9,92;MinVoltage:0,07;Ampere:26,03;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,81;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:28:45: Voltage:9,58;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,07;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,31;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:28:47: Voltage:9,08;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,15;MaxAmpere:26,17;MinAmpere:0,19;Temperature:8,6;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:28:50: Voltage:8,29;MaxVoltage:9,92;MinVoltage:0,07;Ampere:20,95;MaxAmpere:26,17;MinAmpere:0,19;Temperature:7,5;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:28:52: Voltage:7,12;MaxVoltage:9,92;MinVoltage:0,07;Ampere:17,65;MaxAmpere:26,17;MinAmpere:0,19;Temperature:6,3;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:28:54: Voltage:5,91;MaxVoltage:9,92;MinVoltage:0,07;Ampere:14,57;MaxAmpere:26,17;MinAmpere:0,19;Temperature:5,05;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:28:56: Voltage:4,61;MaxVoltage:9,92;MinVoltage:0,07;Ampere:10,92;MaxAmpere:26,17;MinAmpere:0,19;Temperature:3,84;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:28:58: Voltage:3,39;MaxVoltage:9,92;MinVoltage:0,07;Ampere:7,59;MaxAmpere:26,17;MinAmpere:0,19;Temperature:2,56;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:29:00: Voltage:2,18;MaxVoltage:9,92;MinVoltage:0,07;Ampere:4,94;MaxAmpere:26,17;MinAmpere:0,19;Temperature:1,5;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:29:02: Voltage:1,28;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,71;MaxAmpere:26,17;MinAmpere:0,19;Temperature:0,76;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:29:04: Voltage:0,52;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,17;MaxAmpere:26,17;MinAmpere:0,19;Temperature:0,22;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:29:06: Voltage:0,2;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,28;MaxAmpere:26,17;MinAmpere:0,19;Temperature:0,09;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:29:08: Voltage:0,25;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,52;MaxAmpere:26,17;MinAmpere:0,19;Temperature:0,44;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:29:10: Voltage:0,53;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,8;MaxAmpere:26,17;MinAmpere:0,19;Temperature:0,89;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:29:12: Voltage:1,21;MaxVoltage:9,92;MinVoltage:0,07;Ampere:4,05;MaxAmpere:26,17;MinAmpere:0,19;Temperature:1,74;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:29:14: Voltage:2,15;MaxVoltage:9,92;MinVoltage:0,07;Ampere:6,52;MaxAmpere:26,17;MinAmpere:0,19;Temperature:2,97;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:29:16: Voltage:3,38;MaxVoltage:9,92;MinVoltage:0,07;Ampere:9,95;MaxAmpere:26,17;MinAmpere:0,19;Temperature:4,18;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:29:18: Voltage:4,58;MaxVoltage:9,92;MinVoltage:0,07;Ampere:13,14;MaxAmpere:26,17;MinAmpere:0,19;Temperature:5,38;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:29:20: Voltage:5,91;MaxVoltage:9,92;MinVoltage:0,07;Ampere:16,69;MaxAmpere:26,17;MinAmpere:0,19;Temperature:6,74;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:29:22: Voltage:7,14;MaxVoltage:9,92;MinVoltage:0,07;Ampere:19,66;MaxAmpere:26,17;MinAmpere:0,19;Temperature:7,92;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:29:24: Voltage:8,29;MaxVoltage:9,92;MinVoltage:0,07;Ampere:22,55;MaxAmpere:26,17;MinAmpere:0,19;Temperature:8,82;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:29:26: Voltage:9,05;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,38;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,41;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:29:28: Voltage:9,65;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,78;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,73;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:29:30: Voltage:9,78;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,83;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,81;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:29:32: Voltage:9,68;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,14;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,48;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:29:34: Voltage:9,3;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,96;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,8;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:29:36: Voltage:8,44;MaxVoltage:9,92;MinVoltage:0,07;Ampere:21,55;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,78;MaxTemperature:9,92;MinTemperature:0,08
